Dataset_id	MZML_file_name	Species	Project_id
PXD029703	CRC_SW480_SEC2_RPLC8_3.mzML	Human	9
PXD029703	CRC_SW480_SEC2_RPLC15.mzML	Human	9
PXD029703	CRC_SW480_SEC3_RPLC6_2.mzML	Human	9
PXD029703	CRC_SW480_SEC2_RPLC1_3.mzML	Human	9
PXD029703	CRC_SW480_SEC3_RPLC4.mzML	Human	9
PXD029703	CRC_SW480_SEC2_RPLC4_2.mzML	Human	9
PXD029703	CRC_SW480_SEC2_RPLC2.mzML	Human	9
PXD029703	CRC_SW480_SEC3_RPLC13_3.mzML	Human	9
PXD029703	CRC_SW480_SEC3_RPLC14_4.mzML	Human	9
PXD029703	CRC_SW480_SEC1_RPLC1_3.mzML	Human	9
PXD029703	CRC_SW480_SEC1_RPLC1_4.mzML	Human	9
PXD029703	CRC_SW480_SEC3_RPLC5_3.mzML	Human	9
PXD029703	CRC_SW480_SEC3_RPLC13_2.mzML	Human	9
PXD029703	CRC_SW480_SEC2_RPLC6.mzML	Human	9
PXD029703	CRC_SW480_SEC3_RPLC6_3.mzML	Human	9
PXD029703	CRC_SW480_SEC1_RPLC15_2.mzML	Human	9
PXD029703	CRC_SW480_SEC3_RPLC12.mzML	Human	9
PXD029703	CRC_SW480_SEC1_RPLC15.mzML	Human	9
PXD029703	CRC_SW480_SEC1_RPLC2_2.mzML	Human	9
PXD029703	CRC_SW480_SEC3_RPLC6.mzML	Human	9
PXD029703	CRC_SW480_SEC2_RPLC6_3.mzML	Human	9
PXD029703	CRC_SW480_SEC1_RPLC15_3.mzML	Human	9
PXD029703	CRC_SW480_SEC2_RPLC3_2.mzML	Human	9
PXD029703	CRC_SW480_SEC3_RPLC15_2.mzML	Human	9
PXD029703	CRC_SW480_SEC2_RPLC5.mzML	Human	9
PXD029703	CRC_SW480_SEC3_RPLC15_3.mzML	Human	9
PXD029703	CRC_SW480_SEC3_RPLC15.mzML	Human	9
PXD029703	CRC_SW480_SEC3_RPLC12_2.mzML	Human	9
PXD029703	CRC_SW480_SEC2_RPLC8_2.mzML	Human	9
PXD029703	CRC_SW480_SEC3_RPLC5_2.mzML	Human	9
PXD029703	CRC_SW480_SEC3_RPLC14.mzML	Human	9
PXD029703	CRC_SW480_SEC3_RPLC5.mzML	Human	9
PXD029703	CRC_SW480_SEC2_RPLC3_3.mzML	Human	9
PXD029703	CRC_SW480_SEC2_RPLC5_3.mzML	Human	9
PXD029703	CRC_SW480_SEC2_RPLC1.mzML	Human	9
PXD029703	CRC_SW480_SEC2_RPLC2_2.mzML	Human	9
PXD029703	CRC_SW480_SEC2_RPLC5_2.mzML	Human	9
PXD029703	CRC_SW480_SEC2_RPLC4_3.mzML	Human	9
PXD029703	CRC_SW480_SEC3_RPLC4_2.mzML	Human	9
PXD029703	CRC_SW480_SEC2_RPLC3.mzML	Human	9
PXD029703	CRC_SW480_SEC3_RPLC4_3.mzML	Human	9
PXD029703	SW620_01_01.mzML	Human	9
PXD029703	SW620_06_01.mzML	Human	9
PXD029703	SW620_02_01.mzML	Human	9
PXD029703	SW620_02_02.mzML	Human	9
PXD029703	SW620_06_04.mzML	Human	9
PXD029703	SW620_02_03.mzML	Human	9
PXD029703	SW620_06_03.mzML	Human	9
PXD029703	SW620_03_05.mzML	Human	9
PXD029703	SW620_01_02.mzML	Human	9
PXD029703	SW620_04_04.mzML	Human	9
PXD029703	SW620_05_03.mzML	Human	9
PXD029703	SW620_05_01.mzML	Human	9
PXD029703	SW620_05_02.mzML	Human	9
PXD029703	SW620_04_01.mzML	Human	9
PXD029703	SW620_04_03.mzML	Human	9
PXD029703	SW620_01_03.mzML	Human	9
PXD029703	SW620_03_08.mzML	Human	9
PXD029703	SW620_03_07.mzML	Human	9
PXD029703	620_F2_01.mzML	Human	9
PXD029703	620_F2_02.mzML	Human	9
PXD029703	620_F1_01.mzML	Human	9
PXD029703	620_F1_02.mzML	Human	9
PXD029703	620_F2_03.mzML	Human	9
PXD029703	620_F1_03.mzML	Human	9
PXD029703	620_F6_02.mzML	Human	9
PXD029703	620_F6_03.mzML	Human	9
PXD029703	620_F6_01.mzML	Human	9
PXD029703	620_F5_01.mzML	Human	9
PXD029703	620_F3_03.mzML	Human	9
PXD029703	620_F3_02.mzML	Human	9
PXD029703	620_F5_02.mzML	Human	9
PXD029703	620_F3_01.mzML	Human	9
PXD029703	620_F5_03.mzML	Human	9
PXD029703	620_F4_01.mzML	Human	9
PXD029703	620_F4_02.mzML	Human	9
PXD029703	620_F4_03.mzML	Human	9
PXD029703	SW620_1_choose.mzML	Human	9
PXD029703	SW620_12_choose.mzML	Human	9
PXD029703	SW620_7_choose.mzML	Human	9
PXD029703	SW620_11_choose.mzML	Human	9
PXD029703	SW620_6_choose.mzML	Human	9
PXD029703	SW620_0_choose.mzML	Human	9
PXD029703	SW620_2_choose.mzML	Human	9
PXD029703	SW620_8_choose.mzML	Human	9
PXD029703	SW620_3_choose.mzML	Human	9
PXD029703	SW620_9_choose.mzML	Human	9
PXD029703	SW620_5_choose.mzML	Human	9
PXD029703	SW620_10_choose.mzML	Human	9
PXD029703	SW620_4_choose.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC13_3.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC11_3.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC11_2.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC13.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC14_2.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC13_2.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC14.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC13_2.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC10.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC14_3.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC11.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC10_3.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC13.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC10_2.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC15_6.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC13_3.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC12.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC12_2.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC12_3.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC17.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC3_3.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC3_5.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC12_2.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC15.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC8_3.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC17_2.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC15_7.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC10_2.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC15_190926201239.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC3_2.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC10_4.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC9_3.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC18_3.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC15_5.mzML	Human	9
PXD029703	CRC_SW620_SEC4_RPLC5_2.mzML	Human	9
PXD029703	CRC_SW620_SEC4_RPLC4_3.mzML	Human	9
PXD029703	CRC_SW620_SEC4_RPLC4_6.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC4_3.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC8_2.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC10_3.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC17_3.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC14_7.mzML	Human	9
PXD029703	CRC_SW620_SEC4_RPLC5_3.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC8.mzML	Human	9
PXD029703	CRC_SW620_SEC4_RPLC5.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC18.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC18_2.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC7_3.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC7_5.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC12_2_190927120204.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC7.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC7_2.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC5_3.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC5_2.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC3_3.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC5.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC9_2.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC5_3.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC9_2.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC5_2.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC9_3.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC5.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC2_3.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC7_3.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC7_4.mzML	Human	9
PXD029703	CRC_SW620_SEC4_RPLC6.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC9.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC11.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC3.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC2.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC7_3.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC7_2.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC14_6.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC2_2.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC6_3.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC2_3.mzML	Human	9
PXD029703	CRC_SW620_SEC4_RPLC4_2.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC12.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC13_7.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC3_2.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC4_2.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC11_2.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC12_2.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC11_3.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC2.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC8_2.mzML	Human	9
PXD029703	CRC_SW620_SEC4_RPLC8_3.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC14_5.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC2_2.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC7.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC15_3.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC8_3.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC8_4.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC12_3.mzML	Human	9
PXD029703	CRC_SW620_SEC4_RPLC2.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC9.mzML	Human	9
PXD029703	CRC_SW620_SEC4_RPLC6_3.mzML	Human	9
PXD029703	CRC_SW620_SEC4_RPLC8_2.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC6_2.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC4.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC6.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC10_2.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC16_7.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC6_2.mzML	Human	9
PXD029703	CRC_SW620_SEC4_RPLC6_2.mzML	Human	9
PXD029703	CRC_SW620_SEC4_RPLC3_3.mzML	Human	9
PXD029703	CRC_SW620_SEC3_RPLC6.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC4_3.mzML	Human	9
PXD029703	CRC_SW620_SEC4_RPLC8.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC1.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC6_3.mzML	Human	9
PXD029703	CRC_SW620_SEC4_RPLC2_3.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC10.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC11.mzML	Human	9
PXD029703	CRC_SW620_SEC4_RPLC3_2.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC10_3.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC8.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC13_6.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC13_5.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC1_3.mzML	Human	9
PXD029703	CRC_SW620_SEC4_RPLC2_2.mzML	Human	9
PXD029703	CRC_SW620_SEC4_RPLC3.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC12.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC16_6.mzML	Human	9
PXD029703	CRC_SW620_SEC1_RPLC1_2.mzML	Human	9
PXD029703	CRC_SW620_SEC4_RPLC7.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC16_5.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC8_3.mzML	Human	9
PXD029703	CRC_SW620_SEC4_RPLC7_3.mzML	Human	9
PXD029703	CRC_SW620_SEC4_RPLC7_4.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC1.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC8_2.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC3_3.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC3.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC6_3.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC6_5.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC2.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC6.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC4_2.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC2_2.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC1_2.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC4.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC2_3.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC1_3.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC5_3.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC11_2.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC11_3.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC3_2.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC5.mzML	Human	9
PXD029703	CRC_SW620_SEC2_RPLC5_2.mzML	Human	9
MSV000079978	LCA_CD_01312016_DLD1_parC2_10per_f1_50K_ETD_90min.mzML	Human	25
MSV000079978	LCA_CD_01312016_DLD1_parC2_10per_f2_50K_ETD_90min.mzML	Human	25
MSV000079978	LCA_CD_02062016_DLD1_parA1_10per_f2_50K_ETD_90min.mzML	Human	25
MSV000079978	LCA_CD_02062016_DLD1_parA1_10per_f1_50K_ETD_90min.mzML	Human	25
MSV000079978	LCA_CD_01312016_DLD1_parC2_10per_f3_50K_ETD_90min.mzML	Human	25
MSV000079978	LCA_CD_01312016_DLD1_parC2_10per_f4_50K_ETD_90min.mzML	Human	25
MSV000079978	LCA_CD_02062016_DLD1_parA1_10per_f3_50K_ETD_90min.mzML	Human	25
MSV000079978	LCA_CD_02062016_DLD1_parA1_10per_f4_50K_ETD_90min.mzML	Human	25
MSV000079978	LCA_CD_01312016_DLD1_parC2_10per_f2_50K_CID_90min.mzML	Human	25
MSV000079978	LCA_CD_01312016_DLD1_parC2_10per_f3_50K_CID_90min.mzML	Human	25
MSV000079978	LCA_CD_01312016_DLD1_parC2_10per_f1_50K_CID_90min.mzML	Human	25
MSV000079978	LCA_CD_02062016_DLD1_parA1_10per_f4_50K_CID_90min.mzML	Human	25
MSV000079978	LCA_CD_01312016_DLD1_parC2_10per_f4_50K_CID_90min.mzML	Human	25
MSV000079978	LCA_CD_02062016_DLD1_parA1_10per_f2_50K_CID_90min.mzML	Human	25
MSV000079978	LCA_CD_02062016_DLD1_parA1_10per_f3_50K_CID_90min.mzML	Human	25
MSV000079978	LCA_CD_02062016_DLD1_parA1_10per_f1_50K_CID_90min.mzML	Human	25
MSV000079978	LCA_CD_02052016_DLD1_parA1_10per_f7_100K_ETD_120min_12ms.mzML	Human	25
MSV000079978	LCA_CD_02052016_DLD1_parA1_10per_f6_100K_ETD_120min_12ms.mzML	Human	25
MSV000079978	LCA_CD_02052016_DLD1_parA1_10per_f5_100K_ETD_120min_12ms.mzML	Human	25
MSV000079978	LCA_CD_02052016_DLD1_parA1_10per_f8_100K_ETD_120min_12ms.mzML	Human	25
MSV000079978	LCA_CD_02032016_DLD1_parC2_10per_f8_100K_ETD_120min_12ms.mzML	Human	25
MSV000079978	LCA_CD_02032016_DLD1_parC2_10per_f6_100K_ETD_120min_12ms.mzML	Human	25
MSV000079978	LCA_CD_02032016_DLD1_parC2_10per_f5_100K_ETD_120min_12ms.mzML	Human	25
MSV000079978	LCA_CD_02032016_DLD1_parC2_10per_f7_100K_ETD_120min_12ms.mzML	Human	25
MSV000079978	LCA_CD_02052016_DLD1_parA1_10per_f7_100K_CID_120min_025q.mzML	Human	25
MSV000079978	LCA_CD_02052016_DLD1_parA1_10per_f8_100K_CID_120min_025q.mzML	Human	25
MSV000079978	LCA_CD_02032016_DLD1_parC2_10per_f8_100K_CID_120min_025q.mzML	Human	25
MSV000079978	LCA_CD_02032016_DLD1_parC2_10per_f6_100K_CID_120min_025q.mzML	Human	25
MSV000079978	LCA_CD_02052016_DLD1_parA1_10per_f5_100K_CID_120min_025q.mzML	Human	25
MSV000079978	LCA_CD_02032016_DLD1_parC2_10per_f7_100K_CID_120min_025q.mzML	Human	25
MSV000079978	LCA_CD_02032016_DLD1_parC2_10per_f5_100K_CID_120min_025q.mzML	Human	25
MSV000079978	LCA_CD_DLD1par_10per_f7_freshdil3x_LCA_IPA_gradient_v9_300A_5um_PoroshellC8_07_alt_param.mzML	Human	25
MSV000079978	LCA_CD_02052016_DLD1_parA1_10per_f6_100K_CID_120min_025q.mzML	Human	25
MSV000079978	LCA_CD_DLD1par_10per_f2_freshdil3x_LCA_IPA_gradient_v9_300A_5um_PoroshellC8_02_alt_param.mzML	Human	25
MSV000079978	LCA_CD_DLD1par_10per_f3_freshdil3x_LCA_IPA_gradient_v9_300A_5um_PoroshellC8_03_alt_param_REDO.mzML	Human	25
MSV000079978	LCA_CD_DLD1par_10per_f8_freshdil3x_LCA_IPA_gradient_v9_300A_5um_PoroshellC8_08_alt_param.mzML	Human	25
MSV000079978	LCA_CD_DLD1par_10per_f1_freshdil3x_LCA_IPA_gradient_v9_300A_5um_PoroshellC8_01_alt_param.mzML	Human	25
MSV000079978	LCA_CD_DLD1par_10per_f6_freshdil3x_LCA_IPA_gradient_v9_300A_5um_PoroshellC8_06_alt_param.mzML	Human	25
MSV000079978	LCA_CD_DLD1par_10per_f4_freshdil3x_LCA_IPA_gradient_v9_300A_5um_PoroshellC8_04_alt_param.mzML	Human	25
MSV000079978	LCA_CD_DLD1par_10per_f5_freshdil3x_LCA_IPA_gradient_v9_300A_5um_PoroshellC8_05_alt_param.mzML	Human	25
MSV000089163	Hubmap_nanoPOTS_Topdown_BenzonaseTest_100HEK_0512_woBenzo_02_A6.mzML	Human	24
MSV000089163	Hubmap_nanoPOTS_Topdown_BenzonaseTest_100HEK_0512_woBenzo_03_A7.mzML	Human	24
MSV000089163	Hubmap_nanoPOTS_Topdown_BenzonaseTest_50HEK_wBenzo_05_B9.mzML	Human	24
MSV000089163	Hubmap_nanoPOTS_Topdown_BenzonaseTest_100HEK_wBenzo_01_C5.mzML	Human	24
MSV000089163	Hubmap_nanoPOTS_Topdown_BenzonaseTest_100HEK_wBenzo_02_C6.mzML	Human	24
MSV000089163	Hubmap_nanoPOTS_Topdown_BenzonaseTest_100HEK_0512_woBenzo_01_A5.mzML	Human	24
MSV000089163	Hubmap_nanoPOTS_Topdown_BenzonaseTest_100HEK_0512_woBenzo_04_A8.mzML	Human	24
MSV000089163	Hubmap_nanoPOTS_Topdown_BenzonaseTest_100HEK_0512_woBenzo_05_A9.mzML	Human	24
MSV000089163	Hubmap_nanoPOTS_Topdown_BenzonaseTest_100HEK_wBenzo_05_C9.mzML	Human	24
MSV000089163	Hubmap_nanoPOTS_Topdown_BenzonaseTest_100HEK_wBenzo_04_C8.mzML	Human	24
MSV000079913	2015_08_09_Fr4_tech2.mzML	Human	30
MSV000079913	2015_08_09_Fr4_tech3.mzML	Human	30
MSV000079913	2015_08_09_Fr3_tech3.mzML	Human	30
MSV000079913	2015_08_09_Fr4_tech1.mzML	Human	30
MSV000079913	2015_08_09_Fr3_tech1.mzML	Human	30
MSV000079913	2015_08_09_Fr5_tech3.mzML	Human	30
MSV000079913	2015_08_09_Fr5_tech1.mzML	Human	30
MSV000079913	2015_08_09_Fr5_tech2.mzML	Human	30
MSV000079913	2015_08_09_Fr2_tech2.mzML	Human	30
MSV000079913	2015_08_09_Fr3_tech2.mzML	Human	30
MSV000079913	2015_08_09_Fr2_tech1.mzML	Human	30
MSV000079913	2015_08_09_Fr2_tech3.mzML	Human	30
MSV000079913	2015_08_09_Fr1_tech2.mzML	Human	30
MSV000079913	2015_08_09_Fr1_tech3.mzML	Human	30
MSV000079913	2015_08_09_Fr1_tech1.mzML	Human	30
PXD018248	HepG2-400ng-40AA-1-rep2.mzML	Human	16
PXD034353	20220323_HCPE_PEPPI_AnExSP_Rep1_Fr_03.mzML	Human	21
PXD034353	20220323_HCPE_PEPPI_AnExSP_Rep2_Fr_03.mzML	Human	21
PXD034353	20220323_HCPE_PEPPI_AnExSP_Rep3_Fr_03.mzML	Human	21
PXD034353	20220323_HCPE_PEPPI_classicMCW_Rep2_Fr_03.mzML	Human	21
PXD034353	20220323_HCPE_PEPPI_classicMCW_Rep1_Fr_03.mzML	Human	21
PXD034353	20220323_HCPE_PEPPI_classicMCW_Rep3_Fr_03.mzML	Human	21
PXD034353	20220323_HCPE_PEPPI_classicMCW_Rep3_Fr_05.mzML	Human	21
PXD034353	20220323_HCPE_PEPPI_classicMCW_Rep1_Fr_06.mzML	Human	21
PXD034353	20220323_HCPE_PEPPI_classicMCW_Rep3_Fr_06.mzML	Human	21
PXD034353	20220323_HCPE_PEPPI_classicMCW_Rep2_Fr_06.mzML	Human	21
PXD034353	20220323_HCPE_PEPPI_classicMCW_Rep1_Fr_05.mzML	Human	21
PXD034353	20220323_HCPE_PEPPI_classicMCW_Rep2_Fr_05.mzML	Human	21
PXD034353	20220323_HCPE_PEPPI_AnExSP_Rep1_Fr_04.mzML	Human	21
PXD034353	20220323_HCPE_PEPPI_AnExSP_Rep1_Fr_06.mzML	Human	21
PXD034353	20220323_HCPE_PEPPI_AnExSP_Rep3_Fr_05.mzML	Human	21
PXD034353	20220323_HCPE_PEPPI_AnExSP_Rep1_Fr_05.mzML	Human	21
PXD034353	20220323_HCPE_PEPPI_AnExSP_Rep2_Fr_05.mzML	Human	21
PXD034353	20220323_HCPE_PEPPI_AnExSP_Rep2_Fr_06.mzML	Human	21
PXD034353	20220323_HCPE_PEPPI_AnExSP_Rep3_Fr_06.mzML	Human	21
PXD034353	20220323_HCPE_PEPPI_AnExSP_Rep3_Fr_04.mzML	Human	21
PXD034353	20220323_HCPE_PEPPI_AnExSP_Rep2_Fr_04.mzML	Human	21
PXD034353	20220323_HCPE_PEPPI_classicMCW_Rep1_Fr_04.mzML	Human	21
PXD034353	20220323_HCPE_PEPPI_classicMCW_Rep3_Fr_04.mzML	Human	21
PXD034353	20220323_HCPE_PEPPI_classicMCW_Rep2_Fr_04.mzML	Human	21
MSV000086696	41140555_11F_24Dec19_Aragorn_18-12-01_-50CV3.mzML	Human	18
MSV000086696	41140555_11F_24Dec19_Aragorn_18-12-01_-20CV3.mzML	Human	18
MSV000086696	41140555_11F_24Dec19_Aragorn_18-12-01_-20CV1.mzML	Human	18
MSV000086696	41140555_11F_24Dec19_Aragorn_18-12-01_-20CV2.mzML	Human	18
MSV000086696	41140555_11F_24Dec19_Aragorn_18-12-01_-50CV2.mzML	Human	18
MSV000086696	41140555_11F_24Dec19_Aragorn_18-12-01_-50CV1.mzML	Human	18
MSV000086696	41140555_11F_24Dec19_Aragorn_18-12-01_-45CV3.mzML	Human	18
MSV000086696	41140555_11F_24Dec19_Aragorn_18-12-01_-45CV2.mzML	Human	18
MSV000086696	41140555_11F_24Dec19_Aragorn_18-12-01_-45CV1.mzML	Human	18
MSV000086696	41140555_11F_24Dec19_Aragorn_18-12-01_-25CV1.mzML	Human	18
MSV000086696	41140555_11F_24Dec19_Aragorn_18-12-01_-25CV3.mzML	Human	18
MSV000086696	41140555_11F_24Dec19_Aragorn_18-12-01_-25CV2.mzML	Human	18
MSV000086696	41140555_11F_24Dec19_Aragorn_18-12-01_-40CV2.mzML	Human	18
MSV000086696	41140555_11F_24Dec19_Aragorn_18-12-01_-40CV3.mzML	Human	18
MSV000086696	41140555_11F_24Dec19_Aragorn_18-12-01_-40CV1.mzML	Human	18
MSV000086696	41140555_11F_26Dec19_Aragorn_18-12-01_-35CV3.mzML	Human	18
MSV000086696	41140555_11F_24Dec19_Aragorn_18-12-01_-30CV2.mzML	Human	18
MSV000086696	41140555_11F_24Dec19_Aragorn_18-12-01_-30CV1.mzML	Human	18
MSV000086696	41140555_11F_24Dec19_Aragorn_18-12-01_-30CV3.mzML	Human	18
MSV000086696	41140555_11F_24Dec19_Aragorn_18-12-01_-35CV1.mzML	Human	18
MSV000086696	41140555_11F_24Dec19_Aragorn_18-12-01_-35CV2.mzML	Human	18
MSV000086696	41140555_11F_02Jan20_Aragorn_18-12-01_NoFAIMS1.mzML	Human	18
MSV000086696	41140555_11F_02Jan20_Aragorn_18-12-01_NoFAIMS2.mzML	Human	18
MSV000086696	41140555_11F_02Jan20_Aragorn_18-12-01_NoFAIMS3.mzML	Human	18
MSV000093728	Alz_TD_91018909_B_1_WO_11Oct20_Aragorn_18-12-13.mzML	Human	11
MSV000093728	Alz_TD_60848460_B_1_WO_10Oct20_Aragorn_18-12-13.mzML	Human	11
MSV000093728	Alz_TD_60747316_B_1_WO_10Oct20_Aragorn_18-12-13.mzML	Human	11
MSV000093728	Alz_TD_86177506_A_6_WO_30Dec20_Aragorn_20-11-01.mzML	Human	11
MSV000093728	Alz_TD_70917649_A_6_WO_30Dec20_Aragorn_20-11-01.mzML	Human	11
MSV000093728	Alz_TD_89614402_A_6_WO_30Dec20_Aragorn_20-11-01.mzML	Human	11
