DATASET id	MSALIGN file name	PROJECT id	SUBDATASET id	MZML file name
MSV000091610	Ecoli_FAIMS_AC_bio3_tech3_0_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio3_tech3.mzML
MSV000091610	Ecoli_FAIMS_AC_bio3_tech2_0_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio3_tech2.mzML
MSV000091610	Ecoli_FAIMS_LB_bio3_tech3_0_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio3_tech3.mzML
MSV000091610	Ecoli_FAIMS_AC_bio1_tech3_0_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio1_tech3.mzML
MSV000091610	Ecoli_FAIMS_AC_bio4_tech3_0_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio4_tech3.mzML
MSV000091610	Ecoli_FAIMS_LB_bio4_tech3_0_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio4_tech3.mzML
MSV000091610	Ecoli_FAIMS_AC_bio4_tech2_0_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio4_tech2.mzML
MSV000091610	Ecoli_FAIMS_AC_bio2_tech3_0_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio2_tech3.mzML
MSV000091610	Ecoli_FAIMS_LB_bio1_tech3_0_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio1_tech3.mzML
MSV000091610	Ecoli_FAIMS_LB_bio2_tech3_0_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio2_tech3.mzML
MSV000091610	Ecoli_FAIMS_AC_bio1_tech2_0_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio1_tech2.mzML
MSV000091610	Ecoli_FAIMS_LB_bio3_tech2_0_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio3_tech2.mzML
MSV000091610	Ecoli_FAIMS_AC_bio1_tech1_0_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio1_tech1.mzML
MSV000091610	Ecoli_FAIMS_LB_bio4_tech2_0_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio4_tech2.mzML
MSV000091610	Ecoli_FAIMS_AC_bio4_tech1_0_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio4_tech1.mzML
MSV000091610	Ecoli_FAIMS_LB_bio2_tech2_0_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio2_tech2.mzML
MSV000091610	Ecoli_FAIMS_AC_bio2_tech2_0_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio2_tech2.mzML
MSV000091610	Ecoli_FAIMS_LB_bio1_tech2_0_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio1_tech2.mzML
MSV000091610	Ecoli_FAIMS_LB_bio1_tech1b_0_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio1_tech1b.mzML
MSV000091610	Ecoli_FAIMS_LB_bio3_tech1_0_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio3_tech1.mzML
MSV000091610	Ecoli_FAIMS_AC_bio3_tech1_0_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio3_tech1.mzML
MSV000091610	Ecoli_FAIMS_AC_bio2_tech1_0_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio2_tech1.mzML
MSV000091610	Ecoli_FAIMS_LB_bio4_tech1_0_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio4_tech1.mzML
MSV000091610	Ecoli_FAIMS_LB_bio2_tech1_0_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio2_tech1.mzML
MSV000091610	Ecoli_FAIMS_AC_bio3_tech2_-20_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio3_tech2.mzML
MSV000091610	Ecoli_FAIMS_AC_bio2_tech2_-20_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio2_tech2.mzML
MSV000091610	Ecoli_FAIMS_AC_bio3_tech3_-20_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio3_tech3.mzML
MSV000091610	Ecoli_FAIMS_AC_bio2_tech3_-20_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio2_tech3.mzML
MSV000091610	Ecoli_FAIMS_AC_bio4_tech3_-20_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio4_tech3.mzML
MSV000091610	Ecoli_FAIMS_AC_bio2_tech3_-40_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio2_tech3.mzML
MSV000091610	Ecoli_FAIMS_AC_bio3_tech3_-40_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio3_tech3.mzML
MSV000091610	Ecoli_FAIMS_AC_bio1_tech1_-20_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio1_tech1.mzML
MSV000091610	Ecoli_FAIMS_AC_bio4_tech2_-20_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio4_tech2.mzML
MSV000091610	Ecoli_FAIMS_AC_bio4_tech3_-40_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio4_tech3.mzML
MSV000091610	Ecoli_FAIMS_AC_bio1_tech2_-20_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio1_tech2.mzML
MSV000091610	Ecoli_FAIMS_AC_bio1_tech3_-20_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio1_tech3.mzML
MSV000091610	Ecoli_FAIMS_AC_bio2_tech2_-40_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio2_tech2.mzML
MSV000091610	Ecoli_FAIMS_LB_bio1_tech3_-20_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio1_tech3.mzML
MSV000091610	Ecoli_FAIMS_LB_bio4_tech3_-20_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio4_tech3.mzML
MSV000091610	Ecoli_FAIMS_AC_bio3_tech2_-40_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio3_tech2.mzML
MSV000091610	Ecoli_FAIMS_AC_bio1_tech3_-40_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio1_tech3.mzML
MSV000091610	Ecoli_FAIMS_LB_bio2_tech3_-20_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio2_tech3.mzML
MSV000091610	Ecoli_FAIMS_LB_bio1_tech1b_-20_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio1_tech1b.mzML
MSV000091610	Ecoli_FAIMS_AC_bio4_tech2_-40_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio4_tech2.mzML
MSV000091610	Ecoli_FAIMS_AC_bio2_tech1_-20_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio2_tech1.mzML
MSV000091610	Ecoli_FAIMS_AC_bio4_tech1_-20_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio4_tech1.mzML
MSV000091610	Ecoli_FAIMS_AC_bio3_tech1_-20_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio3_tech1.mzML
MSV000091610	Ecoli_FAIMS_LB_bio1_tech2_-20_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio1_tech2.mzML
MSV000091610	Ecoli_FAIMS_LB_bio3_tech3_-20_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio3_tech3.mzML
MSV000091610	Ecoli_FAIMS_AC_bio1_tech2_-40_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio1_tech2.mzML
MSV000091610	Ecoli_FAIMS_AC_bio1_tech1_-40_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio1_tech1.mzML
MSV000091610	Ecoli_FAIMS_LB_bio2_tech2_-20_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio2_tech2.mzML
MSV000091610	Ecoli_FAIMS_LB_bio4_tech3_-40_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio4_tech3.mzML
MSV000091610	Ecoli_FAIMS_LB_bio3_tech2_-20_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio3_tech2.mzML
MSV000091610	Ecoli_FAIMS_LB_bio3_tech1_-20_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio3_tech1.mzML
MSV000091610	Ecoli_FAIMS_LB_bio4_tech2_-20_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio4_tech2.mzML
MSV000091610	Ecoli_FAIMS_AC_bio2_tech1_-40_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio2_tech1.mzML
MSV000091610	Ecoli_FAIMS_AC_bio4_tech1_-40_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio4_tech1.mzML
MSV000091610	Ecoli_FAIMS_AC_bio3_tech1_-40_ms2.msalign	3	1	Ecoli_FAIMS_AC_bio3_tech1.mzML
MSV000091610	Ecoli_FAIMS_LB_bio4_tech1_-20_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio4_tech1.mzML
MSV000091610	Ecoli_FAIMS_LB_bio2_tech1_-20_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio2_tech1.mzML
MSV000091610	Ecoli_FAIMS_LB_bio4_tech2_-40_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio4_tech2.mzML
MSV000091610	Ecoli_FAIMS_LB_bio2_tech3_-40_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio2_tech3.mzML
MSV000091610	Ecoli_FAIMS_LB_bio2_tech2_-40_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio2_tech2.mzML
MSV000091610	Ecoli_FAIMS_LB_bio1_tech3_-40_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio1_tech3.mzML
MSV000091610	Ecoli_FAIMS_LB_bio3_tech3_-40_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio3_tech3.mzML
MSV000091610	Ecoli_FAIMS_LB_bio1_tech1b_-40_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio1_tech1b.mzML
MSV000091610	Ecoli_FAIMS_LB_bio3_tech2_-40_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio3_tech2.mzML
MSV000091610	Ecoli_FAIMS_LB_bio1_tech2_-40_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio1_tech2.mzML
MSV000091610	Ecoli_FAIMS_LB_bio4_tech1_-40_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio4_tech1.mzML
MSV000091610	Ecoli_FAIMS_LB_bio2_tech1_-40_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio2_tech1.mzML
MSV000091610	Ecoli_FAIMS_LB_bio3_tech1_-40_ms2.msalign	3	1	Ecoli_FAIMS_LB_bio3_tech1.mzML
MSV000091610	Ecoli_noFAIMS_AC_bio4_tech1_ms2.msalign	3	1	Ecoli_noFAIMS_AC_bio4_tech1.mzML
MSV000091610	Ecoli_noFAIMS_AC_bio3_tech1_ms2.msalign	3	1	Ecoli_noFAIMS_AC_bio3_tech1.mzML
MSV000091610	Ecoli_noFAIMS_AC_bio4_tech2_ms2.msalign	3	1	Ecoli_noFAIMS_AC_bio4_tech2.mzML
MSV000091610	Ecoli_noFAIMS_AC_bio1_tech1_ms2.msalign	3	1	Ecoli_noFAIMS_AC_bio1_tech1.mzML
MSV000091610	Ecoli_noFAIMS_AC_bio3_tech2_ms2.msalign	3	1	Ecoli_noFAIMS_AC_bio3_tech2.mzML
MSV000091610	Ecoli_noFAIMS_AC_bio3_tech3_ms2.msalign	3	1	Ecoli_noFAIMS_AC_bio3_tech3.mzML
MSV000091610	Ecoli_noFAIMS_AC_bio1_tech2_ms2.msalign	3	1	Ecoli_noFAIMS_AC_bio1_tech2.mzML
MSV000091610	Ecoli_noFAIMS_AC_bio4_tech3_ms2.msalign	3	1	Ecoli_noFAIMS_AC_bio4_tech3.mzML
MSV000091610	Ecoli_noFAIMS_LB_bio1_tech1_ms2.msalign	3	1	Ecoli_noFAIMS_LB_bio1_tech1.mzML
MSV000091610	Ecoli_noFAIMS_AC_bio2_tech1_ms2.msalign	3	1	Ecoli_noFAIMS_AC_bio2_tech1.mzML
MSV000091610	Ecoli_noFAIMS_AC_bio2_tech2_ms2.msalign	3	1	Ecoli_noFAIMS_AC_bio2_tech2.mzML
MSV000091610	Ecoli_noFAIMS_AC_bio1_tech3_ms2.msalign	3	1	Ecoli_noFAIMS_AC_bio1_tech3.mzML
MSV000091610	Ecoli_noFAIMS_AC_bio2_tech3_ms2.msalign	3	1	Ecoli_noFAIMS_AC_bio2_tech3.mzML
MSV000091610	Ecoli_noFAIMS_LB_bio2_tech1_ms2.msalign	3	1	Ecoli_noFAIMS_LB_bio2_tech1.mzML
MSV000091610	Ecoli_noFAIMS_LB_bio4_tech1_ms2.msalign	3	1	Ecoli_noFAIMS_LB_bio4_tech1.mzML
MSV000091610	Ecoli_noFAIMS_LB_bio2_tech3_ms2.msalign	3	1	Ecoli_noFAIMS_LB_bio2_tech3.mzML
MSV000091610	Ecoli_noFAIMS_LB_bio4_tech2_ms2.msalign	3	1	Ecoli_noFAIMS_LB_bio4_tech2.mzML
MSV000091610	Ecoli_noFAIMS_LB_bio3_tech1_ms2.msalign	3	1	Ecoli_noFAIMS_LB_bio3_tech1.mzML
MSV000091610	Ecoli_noFAIMS_LB_bio2_tech2_ms2.msalign	3	1	Ecoli_noFAIMS_LB_bio2_tech2.mzML
MSV000091610	Ecoli_noFAIMS_LB_bio1_tech2_ms2.msalign	3	1	Ecoli_noFAIMS_LB_bio1_tech2.mzML
MSV000091610	Ecoli_noFAIMS_LB_bio1_tech3_ms2.msalign	3	1	Ecoli_noFAIMS_LB_bio1_tech3.mzML
MSV000091610	Ecoli_noFAIMS_LB_bio4_tech3_ms2.msalign	3	1	Ecoli_noFAIMS_LB_bio4_tech3.mzML
MSV000091610	Ecoli_noFAIMS_LB_bio3_tech3_ms2.msalign	3	1	Ecoli_noFAIMS_LB_bio3_tech3.mzML
MSV000091610	Ecoli_noFAIMS_LB_bio3_tech2_ms2.msalign	3	1	Ecoli_noFAIMS_LB_bio3_tech2.mzML
PXD071282	Ecoli_SEC3_F13_ms2.msalign	1	2	Ecoli_SEC3_F13.mzML
PXD071282	Ecoli_SEC3_F12_ms2.msalign	1	2	Ecoli_SEC3_F12.mzML
PXD071282	Ecoli_SEC5_F13_ms2.msalign	1	2	Ecoli_SEC5_F13.mzML
PXD071282	Ecoli_SEC3_F11_ms2.msalign	1	2	Ecoli_SEC3_F11.mzML
PXD071282	Ecoli_SEC3_F10_ms2.msalign	1	2	Ecoli_SEC3_F10.mzML
PXD071282	Ecoli_SEC3_F4_ms2.msalign	1	2	Ecoli_SEC3_F4.mzML
PXD071282	Ecoli_SEC5_F11_ms2.msalign	1	2	Ecoli_SEC5_F11.mzML
PXD071282	Ecoli_SEC3_F8_ms2.msalign	1	2	Ecoli_SEC3_F8.mzML
PXD071282	Ecoli_SEC3_F7_ms2.msalign	1	2	Ecoli_SEC3_F7.mzML
PXD071282	Ecoli_SEC4_F12_ms2.msalign	1	2	Ecoli_SEC4_F12.mzML
PXD071282	Ecoli_SEC3_F5_ms2.msalign	1	2	Ecoli_SEC3_F5.mzML
PXD071282	Ecoli_SEC5_F7_ms2.msalign	1	2	Ecoli_SEC5_F7.mzML
PXD071282	Ecoli_SEC1_F4_ms2.msalign	1	2	Ecoli_SEC1_F4.mzML
PXD071282	Ecoli_SEC3_F9_ms2.msalign	1	2	Ecoli_SEC3_F9.mzML
PXD071282	Ecoli_SEC1_F3_ms2.msalign	1	2	Ecoli_SEC1_F3.mzML
PXD071282	Ecoli_SEC3_F3_ms2.msalign	1	2	Ecoli_SEC3_F3.mzML
PXD071282	Ecoli_SEC3_F6_ms2.msalign	1	2	Ecoli_SEC3_F6.mzML
PXD071282	Ecoli_SEC3_F2_ms2.msalign	1	2	Ecoli_SEC3_F2.mzML
PXD071282	Ecoli_SEC3_F1_ms2.msalign	1	2	Ecoli_SEC3_F1.mzML
PXD071282	Ecoli_SEC5_F10_ms2.msalign	1	2	Ecoli_SEC5_F10.mzML
PXD071282	Ecoli_SEC5_F9_ms2.msalign	1	2	Ecoli_SEC5_F9.mzML
PXD071282	Ecoli_SEC5_F8_ms2.msalign	1	2	Ecoli_SEC5_F8.mzML
PXD071282	Ecoli_SEC1_F1_ms2.msalign	1	2	Ecoli_SEC1_F1.mzML
PXD071282	Ecoli_SEC5_F12_ms2.msalign	1	2	Ecoli_SEC5_F12.mzML
PXD071282	Ecoli_SEC5_F3_ms2.msalign	1	2	Ecoli_SEC5_F3.mzML
PXD071282	Ecoli_SEC4_F10_ms2.msalign	1	2	Ecoli_SEC4_F10.mzML
PXD071282	Ecoli_SEC4_F11_ms2.msalign	1	2	Ecoli_SEC4_F11.mzML
PXD071282	Ecoli_SEC5_F2_ms2.msalign	1	2	Ecoli_SEC5_F2.mzML
PXD071282	Ecoli_SEC4_F9_ms2.msalign	1	2	Ecoli_SEC4_F9.mzML
PXD071282	Ecoli_SEC4_F1_ms2.msalign	1	2	Ecoli_SEC4_F1.mzML
PXD071282	Ecoli_SEC1_F2_ms2.msalign	1	2	Ecoli_SEC1_F2.mzML
PXD071282	Ecoli_SEC4_F7_ms2.msalign	1	2	Ecoli_SEC4_F7.mzML
PXD071282	Ecoli_SEC4_F8_ms2.msalign	1	2	Ecoli_SEC4_F8.mzML
PXD071282	Ecoli_SEC4_F4_ms2.msalign	1	2	Ecoli_SEC4_F4.mzML
PXD071282	Ecoli_SEC4_F2_ms2.msalign	1	2	Ecoli_SEC4_F2.mzML
PXD071282	Ecoli_SEC4_F3_ms2.msalign	1	2	Ecoli_SEC4_F3.mzML
PXD071282	Ecoli_SEC5_F6_ms2.msalign	1	2	Ecoli_SEC5_F6.mzML
PXD071282	Ecoli_SEC5_F1_ms2.msalign	1	2	Ecoli_SEC5_F1.mzML
PXD071282	Ecoli_SEC4_F5_ms2.msalign	1	2	Ecoli_SEC4_F5.mzML
PXD071282	Ecoli_SEC5_F5_ms2.msalign	1	2	Ecoli_SEC5_F5.mzML
PXD071282	Ecoli_SEC4_F6_ms2.msalign	1	2	Ecoli_SEC4_F6.mzML
PXD071282	Ecoli_SEC5_F14_ms2.msalign	1	2	Ecoli_SEC5_F14.mzML
PXD071282	Ecoli_SEC5_F4_ms2.msalign	1	2	Ecoli_SEC5_F4.mzML
MSV000085258	DSB_201900915_M9-J-20190404_PEPPI_F09_02_ms2.msalign	31	3	DSB_201900915_M9-J-20190404_PEPPI_F09_02.mzML
MSV000085258	LCA_DSB_20191105_M9-OL-20190515_GF_02B_01_ms2.msalign	31	3	LCA_DSB_20191105_M9-OL-20190515_GF_02B_01.mzML
MSV000085258	DSB_201900915_M9-J-20190404_PEPPI_F09_01_ms2.msalign	31	3	DSB_201900915_M9-J-20190404_PEPPI_F09_01.mzML
MSV000085258	LCA_DSB_20191105_M9-OL-20190515_GF_02B_02_ms2.msalign	31	3	LCA_DSB_20191105_M9-OL-20190515_GF_02B_02.mzML
MSV000085258	LCA_DSB_20191105_M9-OL-20190515_GF_01B_02_ms2.msalign	31	3	LCA_DSB_20191105_M9-OL-20190515_GF_01B_02.mzML
MSV000085258	DSB_20190914_MG1655_M9-OL-20190515_GF_03_02_190915191709_ms2.msalign	31	3	DSB_20190914_MG1655_M9-OL-20190515_GF_03_02_190915191709.mzML
MSV000085258	DSB_20200125_M9-J-20190404_PEPPI09_02_ms2.msalign	31	3	DSB_20200125_M9-J-20190404_PEPPI09_02.mzML
MSV000085258	DSB_20200125_M9-J-20190404_PEPPI09_01_ms2.msalign	31	3	DSB_20200125_M9-J-20190404_PEPPI09_01.mzML
MSV000085258	LCA_DSB_20191105_M9-OL-20190515_GF_01B_01_ms2.msalign	31	3	LCA_DSB_20191105_M9-OL-20190515_GF_01B_01.mzML
MSV000085258	LCA_DSB_20191105_M9-OL-20190515_GF_03B_02_ms2.msalign	31	3	LCA_DSB_20191105_M9-OL-20190515_GF_03B_02.mzML
MSV000085258	LCA_DSB_20191105_M9-OL-20190515_GF_03B_01_ms2.msalign	31	3	LCA_DSB_20191105_M9-OL-20190515_GF_03B_01.mzML
MSV000085258	LCA_DSB_20191106_M9-OL-20190515_GF_07B_01_ms2.msalign	31	3	LCA_DSB_20191106_M9-OL-20190515_GF_07B_01.mzML
MSV000085258	LCA_DSB_20191106_M9-OL-20190515_GF_07B_02_ms2.msalign	31	3	LCA_DSB_20191106_M9-OL-20190515_GF_07B_02.mzML
MSV000085258	LCA_DSB_20191106_M9-OL-20190515_GF_08B_01_ms2.msalign	31	3	LCA_DSB_20191106_M9-OL-20190515_GF_08B_01.mzML
MSV000085258	LCA_DSB_20191107_M9-OL-20190515_GF_09B_02_ms2.msalign	31	3	LCA_DSB_20191107_M9-OL-20190515_GF_09B_02.mzML
MSV000085258	LCA_DSB_20191107_M9-OL-20190515_GF_09B_01_ms2.msalign	31	3	LCA_DSB_20191107_M9-OL-20190515_GF_09B_01.mzML
MSV000085258	LCA_DSB_20191106_M9-OL-20190515_GF_08B_02_ms2.msalign	31	3	LCA_DSB_20191106_M9-OL-20190515_GF_08B_02.mzML
MSV000085258	LCA_DSB_20191105_M9-OL-20190515_GF_04B_01_ms2.msalign	31	3	LCA_DSB_20191105_M9-OL-20190515_GF_04B_01.mzML
MSV000085258	DSB_20200124_M9-J-20190404_PEPPI01_02_ms2.msalign	31	3	DSB_20200124_M9-J-20190404_PEPPI01_02.mzML
MSV000085258	LCA_DSB_20191105_M9-OL-20190515_GF_04B_02_ms2.msalign	31	3	LCA_DSB_20191105_M9-OL-20190515_GF_04B_02.mzML
MSV000085258	DSB_20200124_M9-J-20190404_PEPPI01_01_ms2.msalign	31	3	DSB_20200124_M9-J-20190404_PEPPI01_01.mzML
MSV000085258	LCA_DSB_20191106_M9-OL-20190515_GF_06B_02_ms2.msalign	31	3	LCA_DSB_20191106_M9-OL-20190515_GF_06B_02.mzML
MSV000085258	LCA_DSB_20191106_M9-OL-20190515_GF_06B_01_ms2.msalign	31	3	LCA_DSB_20191106_M9-OL-20190515_GF_06B_01.mzML
MSV000085258	LCA_DSB_20191106_M9-OL-20190515_GF_05B_02_ms2.msalign	31	3	LCA_DSB_20191106_M9-OL-20190515_GF_05B_02.mzML
MSV000085258	DSB_20200125_M9-J-20190404_PEPPI08_02_ms2.msalign	31	3	DSB_20200125_M9-J-20190404_PEPPI08_02.mzML
MSV000085258	LCA_DSB_20191106_M9-OL-20190515_GF_05B_01_ms2.msalign	31	3	LCA_DSB_20191106_M9-OL-20190515_GF_05B_01.mzML
MSV000085258	DSB_20200125_M9-J-20190404_PEPPI08_01_ms2.msalign	31	3	DSB_20200125_M9-J-20190404_PEPPI08_01.mzML
MSV000085258	DSB_20200124_M9-J-20190404_PEPPI04_01_ms2.msalign	31	3	DSB_20200124_M9-J-20190404_PEPPI04_01.mzML
MSV000085258	DSB_201900906_M9-J-20190404_PEPPI_F01_01_ms2.msalign	31	3	DSB_201900906_M9-J-20190404_PEPPI_F01_01.mzML
MSV000085258	DSB_201900906_M9-J-20190404_PEPPI_F01_02_ms2.msalign	31	3	DSB_201900906_M9-J-20190404_PEPPI_F01_02.mzML
MSV000085258	DSB_20200124_M9-J-20190404_PEPPI04_02_ms2.msalign	31	3	DSB_20200124_M9-J-20190404_PEPPI04_02.mzML
MSV000085258	DSB_20200124_M9-J-20190404_PEPPI02_02_ms2.msalign	31	3	DSB_20200124_M9-J-20190404_PEPPI02_02.mzML
MSV000085258	DSB_20200124_M9-J-20190404_PEPPI03_02_ms2.msalign	31	3	DSB_20200124_M9-J-20190404_PEPPI03_02.mzML
MSV000085258	DSB_20200125_M9-J-20190404_PEPPI07_02_ms2.msalign	31	3	DSB_20200125_M9-J-20190404_PEPPI07_02.mzML
MSV000085258	DSB_201900907_M9-J-20190404_PEPPI_F06_01_ms2.msalign	31	3	DSB_201900907_M9-J-20190404_PEPPI_F06_01.mzML
MSV000085258	DSB_20200125_M9-J-20190404_PEPPI06_01_ms2.msalign	31	3	DSB_20200125_M9-J-20190404_PEPPI06_01.mzML
MSV000085258	DSB_20200125_M9-J-20190404_PEPPI06_02_ms2.msalign	31	3	DSB_20200125_M9-J-20190404_PEPPI06_02.mzML
MSV000085258	DSB_20200124_M9-J-20190404_PEPPI02_01_ms2.msalign	31	3	DSB_20200124_M9-J-20190404_PEPPI02_01.mzML
MSV000085258	DSB_20200124_M9-J-20190404_PEPPI03_01_ms2.msalign	31	3	DSB_20200124_M9-J-20190404_PEPPI03_01.mzML
MSV000085258	DSB_201900907_M9-J-20190404_PEPPI_F06_02_ms2.msalign	31	3	DSB_201900907_M9-J-20190404_PEPPI_F06_02.mzML
MSV000085258	DSB_20200125_M9-J-20190404_PEPPI07_01_ms2.msalign	31	3	DSB_20200125_M9-J-20190404_PEPPI07_01.mzML
MSV000085258	DSB_201900906_M9-J-20190404_PEPPI_F02_02_ms2.msalign	31	3	DSB_201900906_M9-J-20190404_PEPPI_F02_02.mzML
MSV000085258	DSB_201900906_M9-J-20190404_PEPPI_F02_01_ms2.msalign	31	3	DSB_201900906_M9-J-20190404_PEPPI_F02_01.mzML
MSV000085258	DSB_201900906_M9-J-20190404_PEPPI_F03_01_ms2.msalign	31	3	DSB_201900906_M9-J-20190404_PEPPI_F03_01.mzML
MSV000085258	DSB_201900906_M9-J-20190404_PEPPI_F03_02_ms2.msalign	31	3	DSB_201900906_M9-J-20190404_PEPPI_F03_02.mzML
MSV000085258	DSB_201900907_M9-J-20190404_PEPPI_F04_02_ms2.msalign	31	3	DSB_201900907_M9-J-20190404_PEPPI_F04_02.mzML
MSV000085258	DSB_201900907_M9-J-20190404_PEPPI_F05_02_ms2.msalign	31	3	DSB_201900907_M9-J-20190404_PEPPI_F05_02.mzML
MSV000085258	DSB_201900907_M9-J-20190404_PEPPI_F04_01_ms2.msalign	31	3	DSB_201900907_M9-J-20190404_PEPPI_F04_01.mzML
MSV000085258	DSB_20200125_M9-J-20190404_PEPPI05_02_ms2.msalign	31	3	DSB_20200125_M9-J-20190404_PEPPI05_02.mzML
MSV000085258	DSB_201900908_M9-J-20190404_PEPPI_F08_01_ms2.msalign	31	3	DSB_201900908_M9-J-20190404_PEPPI_F08_01.mzML
MSV000085258	DSB_201900907_M9-J-20190404_PEPPI_F05_01_ms2.msalign	31	3	DSB_201900907_M9-J-20190404_PEPPI_F05_01.mzML
MSV000085258	DSB_20200125_M9-J-20190404_PEPPI05_01_ms2.msalign	31	3	DSB_20200125_M9-J-20190404_PEPPI05_01.mzML
MSV000085258	DSB_201900908_M9-J-20190404_PEPPI_F07_01_ms2.msalign	31	3	DSB_201900908_M9-J-20190404_PEPPI_F07_01.mzML
MSV000085258	DSB_20190918_MG1655_M9-OL-20190515_GF_07_02_ms2.msalign	31	3	DSB_20190918_MG1655_M9-OL-20190515_GF_07_02.mzML
MSV000085258	DSB_20190918_MG1655_M9-OL-20190515_GF_07_01_ms2.msalign	31	3	DSB_20190918_MG1655_M9-OL-20190515_GF_07_01.mzML
MSV000085258	DSB_20190917_MG1655_M9-OL-20190515_GF_06_02_ms2.msalign	31	3	DSB_20190917_MG1655_M9-OL-20190515_GF_06_02.mzML
MSV000085258	DSB_201900917_M9-J-20190404_PEPPI_F08_02_ms2.msalign	31	3	DSB_201900917_M9-J-20190404_PEPPI_F08_02.mzML
MSV000085258	DSB_20190917_MG1655_M9-OL-20190515_GF_06_01_ms2.msalign	31	3	DSB_20190917_MG1655_M9-OL-20190515_GF_06_01.mzML
MSV000085258	DSB_20190914_MG1655_M9-OL-20190515_GF_02_02_ms2.msalign	31	3	DSB_20190914_MG1655_M9-OL-20190515_GF_02_02.mzML
MSV000085258	DSB_20190914_MG1655_M9-OL-20190515_GF_01_01_ms2.msalign	31	3	DSB_20190914_MG1655_M9-OL-20190515_GF_01_01.mzML
MSV000085258	DSB_20190917_MG1655_M9-OL-20190515_GF_05_02_ms2.msalign	31	3	DSB_20190917_MG1655_M9-OL-20190515_GF_05_02.mzML
